Crop_Type,Soil_Type,N,P,K,Moisture,Temperature,Land_Area,Yield
Sugarcane,Alluvial Soil,33,11,21,17.934738145087124,32.18764238634773,11.449717689239632,4979
Sugarcane,Red Soil,92,24,26,6.104624052679453,20.4023339399263,5.686176752891463,7094
Sugarcane,Laterite Soil,55,62,34,6.70018559431286,15.903122129000986,6.598209194291879,7058
Sugarcane,Laterite Soil,35,34,18,13.790346497137314,23.31946781768128,13.603914330277828,6673
Sugarcane,Alluvial Soil,53,16,47,22.86251212843965,24.228181194566183,8.168711321673552,5434
Sugarcane,Alluvial Soil,97,26,51,19.348323619765857,32.85947725502484,14.118469104473464,8150
Sugarcane,Red Soil,98,31,40,14.017809374977194,36.02619755502168,9.791049728166648,6496
Sugarcane,Laterite Soil,48,16,43,23.94619828673985,30.189131150696547,7.675752677369253,9176
Sugarcane,Black Soil,84,67,45,7.008791950575397,26.053891852781987,12.753075398313166,3766
Sugarcane,Black Soil,20,21,40,18.969465114512047,39.377936455169774,12.505124145773792,3800
Sugarcane,Laterite Soil,90,19,28,14.095759023743728,24.276705400304916,6.264642996907709,4263
Sugarcane,Red Soil,99,29,30,21.77824492281325,15.722010915656156,11.717919515419505,8022
Sugarcane,Laterite Soil,54,49,30,24.64007132916745,20.81189817304129,13.035296335985496,5977
Sugarcane,Black Soil,24,51,24,15.481315133673132,35.542910653280906,13.389696531058382,5304
Sugarcane,Laterite Soil,27,25,17,24.289765524216456,35.147710808951295,11.377420791768852,5954
Sugarcane,Black Soil,66,16,35,19.225786245309536,32.72823218271533,14.372840929507568,8177
Sugarcane,Alluvial Soil,95,60,49,21.71842418029409,16.569861714424384,12.034489496833682,6141
Sugarcane,Alluvial Soil,81,37,25,12.348618204293189,29.48388738801121,6.716029661126353,9650
Sugarcane,Alluvial Soil,56,27,53,20.28906011855072,27.77536137437522,16.74698317873395,3366
Sugarcane,Alluvial Soil,25,53,27,22.96576291263889,26.532481059575343,8.476328151636354,6984
Sugarcane,Laterite Soil,30,35,26,6.311236890276724,24.37320989763784,6.442595685316564,6168
Sugarcane,Alluvial Soil,36,66,16,6.857727570175419,35.03867652492282,16.55903217625113,3300
Sugarcane,Black Soil,56,23,23,7.145901072192979,30.04810392375536,17.19723117213799,6380
Sugarcane,Black Soil,79,18,44,8.324732685148128,17.945500820629277,16.138964485777525,3024
Sugarcane,Laterite Soil,91,64,40,24.918370081027547,30.23275636918585,10.677913708547116,6129
Sugarcane,Black Soil,87,17,28,12.399342089525522,18.15673081582095,17.55717472634972,9927
Sugarcane,Red Soil,50,17,16,15.498537791248442,17.37203465601174,10.1262129300456,4035
Sugarcane,Red Soil,90,45,26,10.188031399266922,19.12923370866782,18.674493167079504,6349
Sugarcane,Laterite Soil,38,38,26,23.39254254060486,32.124851218987004,18.876545713205715,6615
Sugarcane,Black Soil,74,42,15,16.988061823044266,28.6498512400932,19.65106030115837,4189
Sugarcane,Red Soil,59,13,24,9.66627721701297,37.54977634902637,13.841499388497027,6038
Sugarcane,Black Soil,50,62,26,19.674149477561397,15.206701769151142,17.573608491225983,8513
Sugarcane,Red Soil,92,10,52,12.884968172276391,34.00539111495668,10.527001226575871,6008
Sugarcane,Red Soil,33,21,41,16.329153263292653,37.4951084780012,12.44807901389444,4132
Sugarcane,Alluvial Soil,24,14,39,12.670653410892482,18.76735269222015,19.59842946673432,6704
Sugarcane,Red Soil,58,16,27,7.8815690795617055,36.25770818829358,9.388312231226404,5980
Sugarcane,Alluvial Soil,64,54,48,14.38959985777168,25.27732386396366,9.584468111387435,7131
Sugarcane,Laterite Soil,43,36,48,5.547127050261151,31.86344680950837,9.294909056194566,6887
Sugarcane,Red Soil,61,37,20,20.647469939577302,36.65942758833668,17.646944717279606,9986
Sugarcane,Red Soil,57,20,17,18.41387956504884,38.70177277697353,12.256766467098966,3572
Sugarcane,Laterite Soil,25,11,15,6.330471731237117,38.01781752316726,19.06500609938255,8276
Sugarcane,Laterite Soil,71,50,16,16.331738369173205,36.802923501592176,5.905747457597773,6458
Sugarcane,Alluvial Soil,42,21,35,18.828908013684032,32.865252911094174,11.076388847051152,6209
Sugarcane,Alluvial Soil,27,54,50,8.714191790867453,39.5226165114457,15.858072057205613,3575
Sugarcane,Alluvial Soil,56,51,58,21.01695942028152,29.816112880643296,9.398058478356951,7872
Sugarcane,Black Soil,83,30,45,16.174855865688993,21.080663945140365,17.58054246876454,3032
Sugarcane,Black Soil,67,69,29,18.507897228967884,17.837466414215708,14.411614034100644,9889
Sugarcane,Red Soil,91,26,38,21.54153379206189,36.79544949035445,16.80115686560827,6701
Sugarcane,Black Soil,83,12,24,5.328379815397932,36.80598553368068,9.953557489510676,7729
Sugarcane,Laterite Soil,61,62,38,5.596442212373603,17.925489589907883,19.940803228084427,5671
Sugarcane,Red Soil,68,62,17,5.068408412312273,27.960063832009133,11.305450127603226,5492
Sugarcane,Black Soil,37,68,41,9.02468273502182,20.22450161090983,16.18574919937611,6884
Sugarcane,Red Soil,91,57,21,5.8931794146339485,39.28204368057093,16.067120278299285,6944
Sugarcane,Red Soil,89,29,47,10.07686268013498,16.75710714672622,13.150345730926013,4969
Sugarcane,Laterite Soil,20,23,33,9.414067634542697,35.81854301114225,14.94905359797999,4257
Sugarcane,Laterite Soil,37,68,51,10.861010727725771,15.307946723037144,11.03962822694388,9213
Sugarcane,Red Soil,93,22,39,14.11101388624905,22.863814076552,19.22605635621354,5892
Sugarcane,Black Soil,30,62,28,7.851268193067156,28.796997838576964,8.642522667763926,6814
Sugarcane,Black Soil,20,20,16,18.99314110345803,24.11774426864705,15.42808017046885,4077
Sugarcane,Laterite Soil,73,28,46,7.952124071318214,27.727514530109566,17.699810428568274,6312
Sugarcane,Alluvial Soil,76,11,23,6.951583640890407,37.70004466071251,8.916636115006101,9538
Sugarcane,Alluvial Soil,60,17,29,13.782925126178398,19.184279970426434,14.454710634122954,8417
Sugarcane,Laterite Soil,62,26,43,15.12676508091975,16.693684669636696,8.059390642009745,6678
Sugarcane,Laterite Soil,64,28,27,20.298943534632823,16.280740860364325,7.984125714453604,5148
Sugarcane,Black Soil,65,28,22,18.513180298902878,15.624825238838756,18.395550814255813,5054
Sugarcane,Laterite Soil,40,44,30,19.8724614990642,21.59414890351441,13.035429065428191,7511
Sugarcane,Alluvial Soil,29,46,16,12.055431329902492,35.57510401139923,8.808534784843705,6487
Sugarcane,Alluvial Soil,82,63,49,6.56498060978127,20.535423044468256,16.26874084524347,4044
Sugarcane,Black Soil,87,38,47,5.050764621304014,26.02220248034892,12.751941868141078,3581
Sugarcane,Black Soil,78,66,44,18.77061415215664,31.73561391312265,12.943816191989203,3931
Sugarcane,Black Soil,46,50,38,13.843356034480507,37.54936243731603,15.584031255889524,4742
Sugarcane,Laterite Soil,54,49,43,22.44780731918637,22.340645476929105,6.649259691031643,9829
Sugarcane,Red Soil,92,45,24,12.894991227023777,36.657819041647656,16.08082727737103,4297
Sugarcane,Alluvial Soil,36,41,59,5.512600537943984,35.68476334343168,19.56578606913501,9774
Sugarcane,Laterite Soil,76,68,50,14.840325543376686,27.384113814496047,18.286437556944747,6477
Sugarcane,Laterite Soil,57,12,41,17.089530734721922,34.189907736793145,16.42147236252231,4439
Sugarcane,Laterite Soil,72,39,16,20.69656960995877,20.820403892991767,8.271539488772003,3057
Sugarcane,Black Soil,81,35,32,9.040579241487237,18.928807438185288,8.745804587305308,8725
Sugarcane,Alluvial Soil,72,68,33,22.276030251271077,25.547326397900157,9.203753660638965,5694
Sugarcane,Black Soil,98,27,22,6.721373531151449,38.31526534736949,9.751611664584694,3005
Sugarcane,Red Soil,74,34,25,18.00650030736677,27.6555122330583,6.22193741334663,8908
Sugarcane,Black Soil,32,55,44,11.085350592733894,29.860690467675624,7.921226660809943,7959
Sugarcane,Black Soil,94,33,15,18.049630900520505,16.187079509788127,13.976123292613348,5777
Sugarcane,Black Soil,29,19,28,24.82707434871616,35.28364185070325,15.464798097241236,7328
Sugarcane,Laterite Soil,31,15,48,7.249834490362746,21.18854841141922,6.986808335294818,9113
Sugarcane,Black Soil,41,49,24,8.58451743451743,27.217931673143934,11.213539741915232,9814
Sugarcane,Red Soil,97,37,33,14.43695351955003,16.974906672488483,17.06754018117463,4058
Sugarcane,Laterite Soil,82,19,55,15.16353426468304,38.890979002132624,9.035597496615612,9923
Sugarcane,Alluvial Soil,66,39,36,19.783424511687517,24.311792773939235,8.123339121762703,6840
Sugarcane,Alluvial Soil,80,20,53,15.299064978485292,30.86347393662633,7.435625959204153,7022
Sugarcane,Alluvial Soil,84,58,26,18.718251439018893,23.00925481368185,19.188615093865344,4828
Sugarcane,Laterite Soil,58,62,33,19.296470516658104,23.67958413089464,11.10030167662911,3108
Sugarcane,Laterite Soil,66,43,29,5.17502559309551,23.722039898082446,17.197797021258893,8707
Sugarcane,Red Soil,93,28,55,19.9332890909569,26.997189962510355,5.043663693098611,4843
Sugarcane,Red Soil,46,40,35,17.41881952184226,25.237356765590867,8.835668867821315,5094
Sugarcane,Laterite Soil,61,63,57,16.675532497465007,28.04679931516977,11.044959789185866,9506
Sugarcane,Laterite Soil,64,52,26,6.733244977986061,31.81166554447412,12.712901836956712,6833
Sugarcane,Laterite Soil,61,37,36,11.93074532390576,35.6431304174195,7.37727891942169,6793
Sugarcane,Black Soil,96,24,49,20.84432380424721,18.849394045932776,9.737474491931083,5584
Sugarcane,Red Soil,95,26,35,18.9151668850694,31.26774587170109,18.287559087536213,3138
Sugarcane,Black Soil,21,18,17,9.99072300421602,19.884441619437965,9.76669558099828,7372
Sugarcane,Black Soil,43,57,46,20.597623478761683,24.81534415823006,14.60400102459386,8513
Sugarcane,Black Soil,27,33,50,14.4364196758645,39.29598768738481,19.395869467060265,7875
Sugarcane,Red Soil,53,40,26,21.278255147632823,17.59703011421356,17.434310430844015,8187
Sugarcane,Alluvial Soil,23,48,49,11.193196299908587,36.297041231016095,11.511297891829392,7345
Sugarcane,Laterite Soil,77,65,25,9.434937759431524,28.44572759003164,7.202076368290993,8727
Sugarcane,Red Soil,76,48,38,11.807926333902952,15.727575148251052,7.664350169401052,7821
Sugarcane,Black Soil,44,60,20,18.511727665686724,35.32669598402974,16.934891205250427,4497
Sugarcane,Red Soil,86,39,20,9.503137879824548,22.138361489815157,7.657660601961593,7870
Sugarcane,Red Soil,63,12,45,14.469441276832413,31.36221676317352,11.786312354866018,4764
Sugarcane,Alluvial Soil,84,67,51,7.449604626530649,18.22347599956508,17.345221973989062,4056
Sugarcane,Alluvial Soil,58,31,41,8.864130126050753,36.97715706432808,10.371589796111522,5183
Sugarcane,Alluvial Soil,94,25,20,16.886565610251836,36.75312412844795,14.512332704379292,9538
Sugarcane,Alluvial Soil,80,55,39,22.72844796680425,22.66584772185562,7.034101881755499,8189
Sugarcane,Alluvial Soil,63,23,44,17.79942240132113,31.49884110846606,13.302180791992631,7946
Sugarcane,Laterite Soil,56,16,22,8.057599004275648,23.24778600998721,12.211339167672982,3396
Sugarcane,Red Soil,32,32,30,21.612817254943703,21.864942975721824,5.917307338093581,6682
Sugarcane,Alluvial Soil,59,52,53,14.413345556099184,35.53254614070244,10.94282948740203,6056
Sugarcane,Black Soil,90,14,38,5.457386123516996,22.79609256617708,17.864724933309343,6889
Sugarcane,Laterite Soil,89,69,49,18.697224678653274,21.372184017978952,7.434880642148566,6431
Sugarcane,Laterite Soil,67,62,48,7.748555819054388,19.906085841799207,5.589858990135836,3107
Sugarcane,Alluvial Soil,59,26,43,8.51724418523082,25.29182175844253,7.66209271976585,8713
Sugarcane,Alluvial Soil,28,65,38,7.655478060262498,35.98217619308386,15.367896323751449,3631
Sugarcane,Red Soil,98,58,46,8.056813496821718,24.413727513142952,7.089664518889516,8117
Sugarcane,Alluvial Soil,63,30,24,17.902889173252614,18.1424633865162,19.25821081539645,7095
Sugarcane,Red Soil,89,12,18,19.725481697503028,27.677295517764936,9.19554113520804,4770
Sugarcane,Red Soil,85,56,40,6.061391229685162,17.032600568455774,13.99151753067788,6518
Sugarcane,Alluvial Soil,89,63,21,18.2370263404473,39.11616842904765,17.26867911294154,5011
Sugarcane,Red Soil,66,66,33,21.5266161694269,37.90961132890439,9.648216170088247,6166
Sugarcane,Laterite Soil,32,67,27,6.254048171595583,18.800587053659825,11.759870931645764,4375
Sugarcane,Alluvial Soil,79,40,18,21.32368628163715,15.319499057876552,11.532975184210674,3030
Sugarcane,Laterite Soil,41,43,19,16.387244906800042,31.86354867318661,8.26501047873095,7024
Sugarcane,Laterite Soil,85,42,41,12.15341407729442,37.51331138062977,18.884201206246598,9138
Sugarcane,Alluvial Soil,55,20,20,14.921294226723449,28.258838999211363,10.710269037391502,9163
Sugarcane,Red Soil,77,43,38,14.409783615510625,37.34949086280336,11.82828964965092,3913
Sugarcane,Alluvial Soil,43,34,37,9.67603990762857,25.047875591977046,14.042458814394212,8936
Sugarcane,Laterite Soil,22,69,17,18.26110821791744,15.35695853709875,11.320704485598297,3876
Sugarcane,Laterite Soil,84,13,47,14.749867127334523,19.9380078980124,8.247887884947728,6447
Sugarcane,Alluvial Soil,87,53,43,11.064197290761063,34.08042364340642,5.360377776009415,7343
Sugarcane,Laterite Soil,92,46,20,16.349194370116464,20.318354545006876,18.997171090433213,4151
Sugarcane,Laterite Soil,22,55,20,21.55924059158415,21.755550489382784,10.252637058965249,5929
Sugarcane,Red Soil,65,27,57,19.394317799481684,18.74689976101619,10.48082649424261,9223
Sugarcane,Laterite Soil,38,47,41,22.531382072325076,22.581157996722197,7.740554525097485,7368
Sugarcane,Red Soil,51,24,53,15.490312265707374,22.683359025829155,12.686851215815864,7944
Sugarcane,Laterite Soil,37,43,36,23.681514829151286,32.83048998754239,19.995848017249152,8592
Sugarcane,Black Soil,62,27,35,12.991902686679138,24.64466006093092,19.69227518310518,3787
Sugarcane,Alluvial Soil,96,69,46,19.279279361195496,22.37118712209016,6.019203249995277,7537
Sugarcane,Alluvial Soil,22,16,16,11.127661284892156,31.122812706668217,14.170774886324246,5165
Sugarcane,Black Soil,82,35,16,19.907878697378955,37.74437418563943,6.338169641291705,9505
Sugarcane,Alluvial Soil,78,38,28,19.836385492675703,15.604377819496438,16.025290878174467,8785
Sugarcane,Laterite Soil,45,55,24,8.601275123944031,28.589779605226,10.528940082556378,9224
Sugarcane,Red Soil,45,11,47,6.274367765921336,20.62040700357958,13.456039901847545,4296
Sugarcane,Alluvial Soil,44,43,33,12.111509678272562,32.399819461552575,12.290069566037603,8791
Sugarcane,Laterite Soil,64,59,25,20.57633302426992,31.281072115886527,14.026599861903076,8752
Sugarcane,Red Soil,23,43,50,24.85915303359453,36.24695065104545,12.855854744094746,9693
Sugarcane,Red Soil,65,20,17,18.818417354729974,23.33042074427427,17.897371690955325,6694
Sugarcane,Red Soil,33,65,40,9.467828034568823,28.209384952188493,10.740290334784651,9954
Sugarcane,Black Soil,86,16,45,9.784380467758345,18.142455627359773,10.869710188950538,9682
Sugarcane,Red Soil,40,43,29,7.537189593795876,17.642467471720288,17.96937087211714,8505
Sugarcane,Black Soil,26,63,40,13.460775533926949,22.227971332860367,8.886438292494155,5294
Sugarcane,Laterite Soil,20,38,59,9.202329642325587,36.598906304801005,7.704476762299777,8730
Sugarcane,Alluvial Soil,69,13,44,20.52336136106464,31.28761537197838,8.592021218414306,7637
Sugarcane,Black Soil,48,22,46,8.884723302128872,17.82102523434349,12.960462513020293,9129
Sugarcane,Laterite Soil,45,30,57,9.670382820508443,26.69684873706556,7.290087320529599,3490
Sugarcane,Red Soil,69,54,22,14.498372173939252,37.2258920966821,7.897873916626988,8218
Sugarcane,Laterite Soil,74,60,52,9.760537907733555,16.329294497360102,17.335430907028325,5091
Sugarcane,Red Soil,61,57,59,21.912039888726788,31.76098441835637,19.34483881309113,3906
Sugarcane,Red Soil,76,35,17,17.44189416331965,25.808685779014795,12.237097648486705,3359
Sugarcane,Laterite Soil,66,61,21,16.478733529778786,32.11698559822886,10.440727709345555,4713
Sugarcane,Alluvial Soil,77,22,51,15.48907043235302,22.40472477461367,13.79152931350331,6556
Sugarcane,Laterite Soil,92,28,36,10.352599178682622,34.00265473519695,10.05545663992999,4764
Sugarcane,Alluvial Soil,75,17,46,14.12669100981275,25.698702313055467,11.862724855627118,8230
Sugarcane,Black Soil,91,60,46,19.092980793924134,19.23991757439782,7.138378777641788,7525
Sugarcane,Laterite Soil,44,27,23,14.763092694382586,28.634020356253608,11.88405607466154,8929
Sugarcane,Black Soil,63,11,58,23.105876806243757,30.98163846641051,17.490647843754587,5683
Sugarcane,Alluvial Soil,80,26,34,7.11762390699424,30.093854238936927,5.564540164868767,5090
Sugarcane,Laterite Soil,89,42,54,21.220230115566643,19.288194484673102,12.038940554758568,8667
Sugarcane,Alluvial Soil,38,44,24,18.34134211869257,17.6677053064332,18.165185151879456,4611
Sugarcane,Red Soil,99,48,31,19.19469034545465,27.82261503191788,8.103396457743358,4896
Sugarcane,Laterite Soil,58,16,49,19.706714520839892,16.064879888443482,16.542493266045447,8670
Sugarcane,Laterite Soil,56,66,38,9.357242157583007,38.25560302767518,6.705170339045644,8649
Sugarcane,Red Soil,35,26,32,9.467957545969284,17.740736908883974,7.91072588719649,5322
Sugarcane,Laterite Soil,26,46,16,18.52788605612336,21.89109213453875,9.198432895232436,7054
Sugarcane,Alluvial Soil,21,43,25,9.252978701461208,37.953077239871,16.037120866545663,7788
Sugarcane,Red Soil,99,66,19,10.738659599028718,29.092500269694437,12.653537505085374,4476
Sugarcane,Red Soil,53,13,35,13.616310492329877,32.21671228586227,11.307920737901227,3172
Sugarcane,Laterite Soil,55,39,59,24.767527931488708,18.746642871391973,7.506270864324374,3821
Sugarcane,Laterite Soil,25,58,45,18.68523366565654,30.0122742610164,9.342876192993277,4313
Sugarcane,Laterite Soil,61,62,36,10.991011288243635,17.4304519007634,5.203352115295846,7108
Sugarcane,Laterite Soil,60,40,38,16.342109541967346,36.84454893267653,5.862833419547233,7800
Sugarcane,Black Soil,81,42,58,11.126532266095964,29.97353672832243,18.9333493992608,5109
Sugarcane,Black Soil,58,40,45,19.138012093623924,25.350182194121917,9.125505084643464,5085
Sugarcane,Alluvial Soil,29,68,33,10.773375418219551,36.04617741469081,19.731684113729187,8479
Sugarcane,Red Soil,77,19,27,21.829041604408708,28.89385782140517,12.215248847383998,3901
Sugarcane,Alluvial Soil,46,33,21,6.011457742195329,29.927637965746698,10.624409621042826,5211
Sugarcane,Laterite Soil,65,41,50,5.914243721881903,36.90743103684685,6.667501858287047,6838
Sugarcane,Laterite Soil,61,17,32,17.56226657826255,25.747687298690742,9.264643357853242,4184
Sugarcane,Black Soil,48,62,38,23.453998420964343,30.399358194947595,18.78670808724073,3213
Sugarcane,Laterite Soil,70,54,53,23.053046701788297,20.30549964938507,17.903244823329604,9070
Sugarcane,Black Soil,36,41,53,9.815566564145366,16.420244612419353,16.734877017919686,9315
Sugarcane,Alluvial Soil,36,16,37,11.95405191025323,17.712126305990896,12.1914204898178,4826
Sugarcane,Alluvial Soil,83,39,41,18.44736111190544,28.04893357161355,5.451317674487331,9674
Sugarcane,Black Soil,78,58,20,18.499676036380173,17.641273994440073,18.24763678340772,9262
Sugarcane,Alluvial Soil,92,63,56,16.574246102539384,19.93465407317058,8.256745345205527,4240
Sugarcane,Laterite Soil,24,54,20,24.020526532424277,18.375938387943,6.268237294295687,7881
Sugarcane,Red Soil,37,16,26,16.653973761275903,32.64094661429418,8.825969167192165,9117
Sugarcane,Laterite Soil,46,56,27,6.393264432712589,21.20082729239889,13.78777524055603,4937
Sugarcane,Black Soil,92,41,39,23.18184770594865,30.985859508625552,7.675833960297965,7546
Sugarcane,Laterite Soil,39,55,47,23.30314265548553,28.272118513572075,7.181461757366336,7245
Sugarcane,Laterite Soil,44,69,45,20.49834551392509,28.622928447445872,10.084411876940065,7951
Sugarcane,Red Soil,82,47,55,21.34801057673264,18.002212600834632,7.081086558676895,5448
Sugarcane,Red Soil,63,10,41,16.82230570065619,31.90930779201589,16.425211567749734,3495
Sugarcane,Laterite Soil,66,57,36,14.497969094943311,35.59041547573665,16.71360986319764,9897
Sugarcane,Black Soil,71,52,56,24.868852256289266,26.78789339596947,11.043398079058596,5873
Sugarcane,Black Soil,82,22,18,15.501650764037771,39.20818352740367,15.936144951786485,6729
Sugarcane,Laterite Soil,61,46,56,19.18991143155766,33.110395710025905,14.79582639235964,9951
Sugarcane,Alluvial Soil,73,37,27,17.58770657118285,23.26109371955054,6.456583568939127,9653
Sugarcane,Red Soil,22,53,37,17.278016188925548,27.404281221886222,13.17769924284476,4230
Sugarcane,Red Soil,39,13,28,19.66630913501541,33.00853134305983,14.290451647564645,7461
Sugarcane,Red Soil,33,26,30,14.311568028480972,32.69866617335509,6.580744884730892,3843
Sugarcane,Alluvial Soil,48,62,18,7.24028205170971,32.67170305662697,18.125614000476144,4400
Sugarcane,Red Soil,62,20,26,6.146635309717632,22.943263991028157,13.094893873328,7603
Sugarcane,Laterite Soil,51,40,23,12.237318437251629,38.28428528200336,6.187586658331736,8830
Sugarcane,Laterite Soil,53,37,51,12.100567248649806,36.7529211868476,11.923042285529997,9986
Sugarcane,Alluvial Soil,45,36,40,14.018417028024254,31.64537584270976,6.003957913386638,8170
Sugarcane,Red Soil,31,33,54,20.056178326741048,22.16536616054213,6.878123349870277,8588
Sugarcane,Alluvial Soil,82,52,32,11.108726028711398,19.145096307943252,11.267497287460603,4495
Sugarcane,Laterite Soil,57,40,21,13.081617035039663,33.953518893262014,13.008948178921033,7946
Sugarcane,Alluvial Soil,89,28,34,22.087302807165607,22.03261204707376,16.9558379351976,4252
Sugarcane,Alluvial Soil,55,19,49,14.674289536696584,25.249223107610067,8.891455131959093,5834
Sugarcane,Red Soil,55,37,28,12.75526654685323,15.435946746397988,11.633018428849198,5849
Sugarcane,Black Soil,72,20,42,23.831654271891324,19.05814450059787,13.497811661512491,4670
Sugarcane,Red Soil,53,41,45,14.210854434890848,32.42826826330558,13.544852675699444,3712
Sugarcane,Black Soil,64,27,26,8.222472761087406,39.87676555173908,13.192425647853009,4185
Sugarcane,Laterite Soil,38,11,49,15.314609212234132,22.607342501254408,19.669623200970463,8714
Sugarcane,Alluvial Soil,93,59,29,13.217643611764636,20.9433425521814,13.725235426407275,8170
Sugarcane,Laterite Soil,27,69,19,8.336822077862898,30.74531352040406,15.6764969192028,5960
Sugarcane,Laterite Soil,54,56,19,22.740337523437077,22.87983631206126,19.09264573695243,5676
Sugarcane,Red Soil,38,14,16,12.840313185174995,32.03471917118195,13.569851573956305,8755
Sugarcane,Black Soil,49,28,16,13.387456335599756,19.24804242089664,16.635371469396098,5759
Sugarcane,Alluvial Soil,40,35,47,22.568266032155076,27.424171244992124,7.015618645101215,3768
Sugarcane,Black Soil,85,23,18,23.396794637786574,25.90012642785241,6.953863321499284,3692
Sugarcane,Black Soil,57,62,36,22.63655696399405,21.641881516798584,9.479277624961842,3366
Sugarcane,Alluvial Soil,42,20,52,18.067522251884128,39.62228424843008,9.126213874488286,4848
Sugarcane,Laterite Soil,28,29,27,10.797741739609496,29.454650406843037,7.648776896423578,6947
Sugarcane,Red Soil,55,38,32,21.25630031338938,34.42663363531002,7.68841011095653,4683
Sugarcane,Laterite Soil,62,52,48,12.934739364757071,38.87145374835524,9.231682437642275,9871
Sugarcane,Laterite Soil,59,31,27,13.669235229291765,37.27442460666049,10.0646990535133,3261
Sugarcane,Alluvial Soil,32,50,32,17.899803212116286,25.538537289891124,7.321011026266584,6261
Sugarcane,Alluvial Soil,58,42,49,9.613807698934243,26.636698207274637,16.316182775156996,5091
Sugarcane,Red Soil,32,39,22,22.905150109242857,30.777389149425986,13.992816913286624,9915
Sugarcane,Alluvial Soil,24,20,16,17.63109216364999,26.217988369676057,8.753810003036328,4825
Sugarcane,Laterite Soil,21,68,28,6.69046965309783,34.96523639064481,6.693908434580159,9951
Sugarcane,Black Soil,88,38,48,17.31214295337211,29.426699828035325,12.24075966907073,6354
