Crop_Type,Soil_Type,N,P,K,Moisture,Temperature,Land_Area,Yield
Wheat,Alluvial Soil,30,57,43,24.069162715568982,15.25619361508162,7.550246252637163,4872
Wheat,Black Soil,77,25,35,9.332750558442978,38.07127409385845,11.647070298974452,1559
Wheat,Alluvial Soil,78,22,33,13.904742971014484,26.92173013913052,19.43698970164133,7050
Wheat,Black Soil,33,15,7,7.350415758386677,38.98285760086875,16.6839634758792,1621
Wheat,Black Soil,80,29,6,7.752522704035034,36.92051598323708,19.11576525988174,8274
Wheat,Black Soil,64,32,10,9.346529008612212,26.577100306235,2.887690615264243,6260
Wheat,Laterite Soil,46,53,49,15.798515645994303,36.01761572274505,15.430754075269636,3885
Wheat,Red Soil,52,38,29,12.734388303112588,17.049960070649455,6.245539691349591,7275
Wheat,Laterite Soil,95,48,41,6.964899337995362,36.475543483336224,9.198105206297802,1618
Wheat,Red Soil,85,27,29,19.180200658033257,24.04542727095611,3.430930189356701,4704
Wheat,Laterite Soil,63,61,31,8.469451893680695,18.348443183210392,13.840346878663915,1558
Wheat,Black Soil,79,26,41,15.691803921652037,34.45357908037556,6.504399077957932,3051
Wheat,Red Soil,42,17,16,17.211176112994636,16.173069988104743,15.366615073798176,5322
Wheat,Red Soil,52,64,7,15.627317270960502,27.183381618917817,16.503782399408074,3766
Wheat,Red Soil,52,14,59,23.89030763516964,19.861786954638088,13.800953677672563,6330
Wheat,Laterite Soil,90,49,35,15.29958434537882,27.56801640459332,13.206769270418818,6134
Wheat,Black Soil,47,20,60,9.35016726007962,14.656460513753242,3.76710904061446,5408
Wheat,Red Soil,47,15,26,20.74869753630845,39.12403283259597,10.969922950295112,8029
Wheat,Black Soil,84,64,50,15.506593671890949,19.06764390876332,6.661926017400026,9157
Wheat,Alluvial Soil,69,23,7,22.82346403218081,28.918128238372606,4.737469048131603,6652
Wheat,Red Soil,34,59,12,5.200436016059893,34.936349467168625,8.13719846547447,2254
Wheat,Red Soil,38,53,19,21.86117164300769,38.63709978388981,11.252090998639812,8251
Wheat,Alluvial Soil,83,19,15,12.684060008997411,37.72669518196933,4.697401940739856,8481
Wheat,Red Soil,75,38,13,7.228052312980355,10.04855060053866,5.258036212504014,9226
Wheat,Black Soil,63,54,40,17.59263112718087,27.772388165009023,19.51251960240945,8665
Wheat,Black Soil,60,45,51,20.96538326343439,23.820264103906027,18.249109452852863,4074
Wheat,Black Soil,63,68,43,14.426476629897758,16.603078761168888,10.290546665752444,5630
Wheat,Red Soil,64,42,47,23.14549511747416,10.472957494525636,11.869636446961804,9703
Wheat,Alluvial Soil,52,36,14,22.84893623826596,13.618364036960804,10.27941190887447,1840
Wheat,Alluvial Soil,69,17,58,12.511334808829345,35.056375673496035,1.3178042558037024,1814
Wheat,Red Soil,91,16,45,24.991346776651834,18.56942348297019,4.909249373330012,9975
Wheat,Black Soil,36,39,11,16.31572113865687,33.67687963601551,10.489838858136691,1181
Wheat,Laterite Soil,79,58,26,7.583226788098976,30.095562649102256,2.758020671940373,4101
Wheat,Red Soil,98,34,51,21.47023786044936,14.49293756033906,11.007849219962106,979
Wheat,Laterite Soil,59,52,49,12.114154711667735,34.00990052701553,11.602159383202128,4789
Wheat,Black Soil,36,37,23,9.820535203658633,11.967271445993603,14.405602944956534,5336
Wheat,Laterite Soil,76,18,35,12.273426762627055,27.360617619302555,3.242874088269158,7031
Wheat,Laterite Soil,33,13,51,18.441145891704032,30.47097061781398,8.79997685370746,5196
Wheat,Laterite Soil,96,64,30,21.86623501708699,36.83594001817579,8.609114395310712,2471
Wheat,Black Soil,21,60,12,8.475625010360545,19.99797524213148,3.0300011506714983,1522
Wheat,Laterite Soil,75,20,30,17.087819830912878,29.236678039152185,2.4544457367742663,3061
Wheat,Laterite Soil,70,20,34,19.235404106126296,16.496158684005202,1.428556469666965,3400
Wheat,Laterite Soil,62,16,40,11.661019232402053,19.60461542720304,5.555204970524721,4538
Wheat,Alluvial Soil,97,15,21,20.216429467047945,31.655912023170963,17.767409312513763,9040
Wheat,Red Soil,68,24,36,16.81037283276123,27.608426257847874,6.040526834532423,3656
Wheat,Laterite Soil,36,47,36,6.119699322580843,36.63009784917179,14.287531527681937,1566
Wheat,Alluvial Soil,80,16,14,17.905487116130548,20.882027431767685,12.8033846713598,4297
Wheat,Laterite Soil,38,48,35,20.243528911156936,25.75321922549069,17.028204740774154,6215
Wheat,Laterite Soil,55,50,45,8.088968643095392,13.689904794669904,14.306235277032966,5580
Wheat,Laterite Soil,91,18,12,8.723358273062527,20.81205277248227,8.819293159835516,8645
Wheat,Red Soil,51,70,46,5.027928203540581,19.47995860131021,19.20910126411151,8712
Wheat,Red Soil,28,51,21,24.169858225692863,24.31723022512613,1.0680989008929915,905
Wheat,Alluvial Soil,67,64,45,5.89088972264332,34.87805507202738,9.70458144263677,3965
Wheat,Alluvial Soil,34,30,24,17.973451302681774,34.22402221749885,3.0135342244610404,3010
Wheat,Black Soil,67,51,35,17.459727257811807,29.30062579509401,17.93945358860631,6035
Wheat,Black Soil,84,34,58,24.20490196119174,14.88646192447396,7.959234215841652,8727
Wheat,Red Soil,39,34,22,5.403133216204106,30.569423015941688,18.65950303320345,4939
Wheat,Alluvial Soil,33,69,31,12.174126609222077,21.011696994626213,3.4808468160925283,3594
Wheat,Alluvial Soil,31,48,18,5.212512677369556,21.220286858442204,10.042606428318006,2625
Wheat,Laterite Soil,90,69,54,7.418054667817273,27.000273491953106,1.93947878165088,7016
Wheat,Black Soil,72,11,56,22.067434105463544,13.744435113588397,1.2727374851417803,2983
Wheat,Laterite Soil,68,16,54,19.70747238265057,21.01521014059376,16.054727049224457,4386
Wheat,Black Soil,24,58,41,18.484668292035145,36.60322949770418,1.8448017001218624,3923
Wheat,Alluvial Soil,22,22,44,24.63524363181224,18.3199663885428,18.69151471267177,3566
Wheat,Laterite Soil,39,10,20,24.37435923730215,18.687256466076388,3.869728240751668,8453
Wheat,Alluvial Soil,73,42,50,11.484199059289113,22.022247640345974,3.628279534870215,8373
Wheat,Red Soil,35,48,9,15.47355678192632,20.54922588679628,14.788208446354158,8152
Wheat,Laterite Soil,49,19,43,23.468277029793843,39.378613930259085,6.912532723482944,9131
Wheat,Laterite Soil,32,30,50,11.608159371693368,27.32409370214169,10.585850596819162,3123
Wheat,Alluvial Soil,43,10,38,23.092349302485424,10.627541140818936,9.144556010428094,4662
Wheat,Alluvial Soil,29,51,48,10.391090330266897,20.600479782116697,16.34759954402113,7596
Wheat,Red Soil,38,58,41,20.213260728101496,24.503451165181968,12.299514439198967,3554
Wheat,Laterite Soil,39,22,22,18.560174179175256,22.07871021371703,9.821605312882255,4513
Wheat,Alluvial Soil,40,43,18,16.61255323255528,13.229254225428292,3.019242141649294,7244
Wheat,Red Soil,55,40,15,19.727437775108903,37.69743307527784,10.240472643800516,5952
Wheat,Red Soil,57,12,11,18.579646977449453,16.408657889682637,5.209831409732184,4070
Wheat,Black Soil,82,69,33,9.590110326651224,15.488466770997425,3.963985066663809,8917
Wheat,Black Soil,33,68,35,18.367613499187048,34.65682029841223,6.973351575103364,4752
Wheat,Alluvial Soil,72,10,49,20.091905026749085,37.87084686387952,8.164130364005114,7371
Wheat,Laterite Soil,27,63,57,10.074489097578857,25.994743056415054,7.03450204315426,6927
Wheat,Laterite Soil,74,63,47,18.6542283050846,34.43207763315979,6.901625767256293,7049
Wheat,Alluvial Soil,87,55,52,20.30944945820159,14.734848996301926,5.245321121976245,8620
Wheat,Alluvial Soil,87,51,36,15.36270218134466,11.735917958534689,6.74808907107952,5824
Wheat,Black Soil,42,66,22,20.75716880337605,28.731498178620846,13.48535119796077,6443
Wheat,Alluvial Soil,70,65,40,12.839164575065052,25.19175282430664,2.5338272942727,6145
Wheat,Black Soil,37,64,60,23.758671554641403,25.142332631722013,8.228079662130442,679
Wheat,Alluvial Soil,78,69,7,20.36454336439773,24.44367780095709,2.748780201157522,5770
Wheat,Red Soil,39,24,42,5.33494621733116,29.93231677840712,18.562449782911123,795
Wheat,Black Soil,45,58,29,19.65324468817078,25.10273127984124,17.578542780876163,5658
Wheat,Alluvial Soil,95,25,15,11.323075280640731,18.83631221081681,5.686671618228165,4644
Wheat,Red Soil,48,33,11,11.055119561900977,15.77112404996251,15.871483220178462,6242
Wheat,Alluvial Soil,34,26,11,18.53581641882456,13.198059731832377,5.007713850624759,9069
Wheat,Black Soil,89,55,18,16.21676176582672,31.23334456093665,15.867593101476238,4445
Wheat,Red Soil,86,25,37,12.51033840061632,16.425271140789377,4.461302788913421,6229
Wheat,Laterite Soil,72,45,18,10.754445742997271,13.214197832712784,6.985130260832816,2951
Wheat,Alluvial Soil,66,56,51,24.92425182364294,28.84280974141141,18.518062142779986,1796
Wheat,Alluvial Soil,23,67,10,18.06877065280333,14.872553854285528,5.666530322772744,1421
Wheat,Red Soil,58,65,54,24.35270921458612,34.68424218457977,16.00388950247259,1312
Wheat,Red Soil,85,15,33,10.82955657525623,16.43051196364724,7.370558033864949,6176
Wheat,Red Soil,37,55,60,10.105758805122866,11.233456772432012,0.6653136929733914,719
Wheat,Red Soil,52,14,6,13.39417776813251,36.69784183775964,13.015125827584574,3700
Wheat,Laterite Soil,77,25,19,6.713089432813781,38.24831831527237,14.114024414670526,9470
Wheat,Alluvial Soil,26,57,27,8.415671588789795,32.9144443072251,19.04795819637549,3940
Wheat,Red Soil,70,32,7,17.150366642307034,27.4469067590809,18.075857153543613,8787
Wheat,Red Soil,81,16,38,13.208738104838968,20.27508169545675,12.28509880314832,9474
Wheat,Laterite Soil,27,60,55,15.612973104672683,10.036299112649802,7.809573694538004,5686
Wheat,Black Soil,42,66,40,15.511243146238696,36.26899361179596,14.991571427587186,1275
Wheat,Red Soil,46,65,18,6.222925470174053,10.009302870883412,3.277662554102593,9988
Wheat,Laterite Soil,64,52,60,6.106669137912341,20.54860240488058,15.383220783120237,7476
Wheat,Black Soil,29,65,14,10.547008539412088,37.03084711627332,14.965072745363836,2720
Wheat,Red Soil,92,18,59,16.057616883477586,22.655314472286072,19.9317557023815,2718
Wheat,Alluvial Soil,51,29,22,12.50752260999983,28.80725164014149,10.173793540921052,5095
Wheat,Red Soil,55,70,16,19.28728576081867,27.7335848127136,17.515252016454586,5129
Wheat,Laterite Soil,87,41,11,10.839472593271523,33.20722157058847,10.907404760557682,5188
Wheat,Black Soil,85,61,59,22.979219521484254,22.210514483040413,4.989960610127099,1840
Wheat,Red Soil,20,57,12,10.71617804204248,31.82688048144732,13.489731715652878,4973
Wheat,Black Soil,34,57,47,19.818759172731163,21.534572730353624,12.41611784490332,3556
Wheat,Alluvial Soil,52,70,50,19.072165787213788,19.09901051874112,13.304655501677844,7885
Wheat,Alluvial Soil,91,35,45,10.906203949026798,12.463136783439513,12.62936652386343,5395
Wheat,Alluvial Soil,21,66,40,18.561832516910734,38.31671395843033,3.360212370332962,6456
Wheat,Red Soil,100,19,60,9.977918958991152,34.34176872375963,15.648593406166809,8865
Wheat,Red Soil,94,63,5,13.432578908157788,26.904190703472143,10.215047525012782,7778
Wheat,Red Soil,77,19,42,14.15098338162492,39.53297136440476,18.864942560861063,5611
Wheat,Laterite Soil,74,35,60,10.303789033416177,17.369024825352064,18.54655886558737,7234
Wheat,Alluvial Soil,91,57,33,7.025543135273273,37.26154999423653,17.856198600183028,2826
Wheat,Red Soil,26,54,43,9.554207052684562,20.221545429787696,7.797691488838109,6025
Wheat,Black Soil,86,52,18,21.247754112525296,37.93977869519169,13.942367645903245,5180
Wheat,Black Soil,61,32,6,21.717766732757724,34.108327118656014,11.347012008858425,1949
Wheat,Alluvial Soil,44,68,8,12.022227225231733,25.313400959063145,5.331153340359172,1032
Wheat,Red Soil,68,62,51,16.37800133979801,28.903087771828304,7.100591091244559,1497
Wheat,Black Soil,23,24,50,24.56676659046009,29.52052346176056,18.15124670309048,5406
Wheat,Red Soil,61,35,21,16.80565361813862,20.85850438600652,3.4857559624863583,2460
Wheat,Black Soil,44,23,11,11.097056687976435,33.78769629105267,17.692536828503115,4751
Wheat,Laterite Soil,40,40,31,14.315212783581954,36.00075212172055,11.13299794376931,7551
Wheat,Red Soil,73,52,14,20.719031893479624,12.700691839077258,17.971601443252652,8568
Wheat,Red Soil,38,68,27,9.17586285256888,39.98921048327073,15.588358967539422,4472
Wheat,Laterite Soil,36,51,58,22.53482678775617,29.032950123338267,12.23422330522756,1801
Wheat,Red Soil,40,51,59,8.005248677372927,38.10649534291579,3.2587519215884915,4776
Wheat,Laterite Soil,92,46,28,12.7078231851326,27.891421769214418,15.025028516277729,6845
Wheat,Red Soil,95,16,17,11.273020894057224,20.86662415676276,8.783244274938106,3686
Wheat,Black Soil,67,15,22,14.542031950576837,15.044815963464757,4.654704430558062,6474
Wheat,Red Soil,89,53,32,21.930137393270325,35.14816144416192,2.425992618094549,3636
Wheat,Black Soil,96,31,24,8.646166954438467,27.98583968632175,2.467496492528259,9972
Wheat,Red Soil,62,41,26,23.714361019063293,21.39844776642729,15.466364207519302,5847
Wheat,Red Soil,53,45,19,22.679349170176188,37.30197566471614,15.944183469745589,8356
Wheat,Red Soil,77,61,10,7.000989444558911,31.633222447628825,7.1009307123396965,8676
Wheat,Black Soil,100,12,13,11.50893702587,21.834597968913485,8.574447761438732,5564
Wheat,Alluvial Soil,78,52,58,11.965152417383502,20.948617607947888,14.746862087942295,5561
Wheat,Laterite Soil,68,30,13,23.95286134234476,12.827873613598037,12.279694712678722,5320
Wheat,Black Soil,99,30,14,19.77683954246657,37.39929952776762,11.168978417479948,3223
Wheat,Red Soil,95,11,23,9.665753474433476,21.31423356960593,2.5937566893359163,7529
Wheat,Black Soil,27,30,55,8.751657691009482,38.35378020460219,5.907033961965385,2821
Wheat,Laterite Soil,77,29,26,11.053395000232086,29.91171294590205,11.76428231738903,5866
Wheat,Alluvial Soil,78,26,36,18.45223859104504,11.084787911250158,13.907481864083884,4643
Wheat,Red Soil,47,37,47,7.220537089102925,34.851960745124195,18.628650250351107,4759
Wheat,Alluvial Soil,61,69,31,10.325264429668966,39.98911726281887,7.811231513627445,3867
Wheat,Alluvial Soil,70,18,34,13.067729256356866,30.0668395409406,12.50123482505489,2886
Wheat,Black Soil,95,46,27,14.225120721170564,25.84139881797124,0.8167903499860178,7918
Wheat,Red Soil,37,11,48,22.435167721562607,26.089516978088746,15.940496126481632,5471
Wheat,Red Soil,65,45,52,24.74363136558849,32.941940609816086,2.688074153607139,4208
Wheat,Laterite Soil,52,68,37,17.088466075127137,19.229949956049552,4.347500015351815,5324
Wheat,Red Soil,54,64,15,18.22549058281373,36.94606410234043,16.18512306577933,5010
Wheat,Laterite Soil,31,19,34,8.46446926694812,18.82023183459432,4.718450695307712,6105
Wheat,Laterite Soil,49,62,50,20.578769773754345,21.8174387719676,1.2553052768138937,9157
Wheat,Alluvial Soil,85,61,9,23.78802472024361,17.86751143218555,8.238294396470327,4784
Wheat,Alluvial Soil,38,27,26,8.684070735564172,35.458591580949346,18.71546240204595,3224
Wheat,Alluvial Soil,54,52,38,23.11516591911537,11.528735853688511,0.5939960552145145,7287
Wheat,Black Soil,90,60,9,15.539008531147084,30.192709045902337,6.126314601350268,7395
Wheat,Alluvial Soil,31,60,28,24.88426224358009,39.27949811117644,7.338641606350335,6307
Wheat,Laterite Soil,36,11,32,18.7416014216736,10.532962966834244,16.99493940499248,6844
Wheat,Alluvial Soil,65,31,8,13.730719215238125,21.501356936573245,7.704969778491346,4151
Wheat,Red Soil,74,41,8,14.049718546229649,30.18817411434664,2.362783244005575,773
Wheat,Alluvial Soil,78,20,14,13.180510054631773,29.21656374623172,3.6666782462498975,4365
Wheat,Black Soil,62,33,21,19.60003381996442,15.390109903838727,2.3306168975279,5062
Wheat,Laterite Soil,63,46,44,20.451389632943744,11.522805186874084,10.185035025382136,1012
Wheat,Red Soil,87,25,55,12.971252522097076,34.40001627083211,17.950791250358435,1328
Wheat,Red Soil,37,69,52,22.36277276471868,13.588397871457682,2.367542192843829,5589
Wheat,Black Soil,60,65,46,17.734501901432687,14.209576473592476,18.987882544993163,7932
Wheat,Black Soil,25,64,40,6.781969865038331,24.04949305165227,19.315263798668763,8920
Wheat,Black Soil,82,49,22,10.281259256907818,39.41377710862723,2.780263872319027,4186
Wheat,Red Soil,71,47,51,23.87072503840799,27.241529458354023,18.33183944960972,3614
Wheat,Laterite Soil,58,67,20,6.696077299946093,39.56683718651263,0.5204973497034777,3372
Wheat,Black Soil,73,55,37,8.355918201426666,38.54619208114608,13.918404574616869,7993
Wheat,Red Soil,99,55,33,7.723310651268607,15.609864983643444,5.812168155456376,5243
Wheat,Red Soil,81,62,32,9.646826757927627,38.86068713654852,15.283653953318446,7976
Wheat,Alluvial Soil,51,49,43,15.574287005786635,37.28876199751649,3.2821303215451803,7932
Wheat,Laterite Soil,50,69,12,5.194801570902287,22.67798433546849,1.2463514859576552,2102
Wheat,Laterite Soil,38,49,9,20.387655846378188,15.356243573704848,1.20700903866244,8189
Wheat,Black Soil,45,56,22,16.803938159139744,12.742764339455492,1.977116039761485,3930
Wheat,Black Soil,49,20,41,23.56138985405436,19.881346823986902,13.213470395001051,3573
Wheat,Red Soil,59,70,20,12.929057776169955,26.70532780251369,7.933136549835815,6098
Wheat,Black Soil,54,51,19,20.04070394978436,24.01464856855953,1.860765481482335,6267
Wheat,Laterite Soil,98,14,10,8.923263329986638,33.225080684686574,19.892553588852884,9567
Wheat,Red Soil,45,36,41,12.25578384591935,21.08888412479557,8.922308564602183,1345
Wheat,Black Soil,56,10,47,21.14465904604688,23.98931918640137,12.923876726022296,9599
Wheat,Alluvial Soil,88,55,12,5.675187126623733,31.77277890167296,19.59672246072349,8054
Wheat,Laterite Soil,86,39,30,22.4091419418895,19.95100601620088,5.121590662824617,5686
Wheat,Black Soil,40,64,59,21.630735716519943,30.524642413796133,4.463892855756175,6071
Wheat,Black Soil,90,14,7,16.46536768639598,28.148815380659656,1.9037970498579675,2375
Wheat,Laterite Soil,80,63,17,20.62839093863945,22.4084775409765,8.141682738100016,4122
Wheat,Black Soil,26,58,18,16.21758443114932,25.92521422515939,10.230211048288991,7749
Wheat,Red Soil,23,15,40,13.567316253174264,25.676796979611417,7.6546060086386705,9707
Wheat,Red Soil,99,22,41,13.081544664967852,17.256142616230754,14.228322496883084,1297
Wheat,Black Soil,77,11,16,21.83128893096397,29.34960331338724,9.363686539007796,2265
Wheat,Laterite Soil,35,65,15,7.900462688362946,12.628756786771032,5.604036005494032,4372
Wheat,Black Soil,32,36,18,21.948734432786623,27.388448940646768,9.343242471018469,9863
Wheat,Laterite Soil,64,26,29,5.59124780446453,37.130748497473775,12.647241312315677,2319
Wheat,Black Soil,84,35,6,10.605394880059617,15.17188104976115,16.309042428444435,7332
Wheat,Red Soil,51,62,27,11.58897992141702,30.055246334950983,10.959623295498549,6709
Wheat,Alluvial Soil,70,55,23,17.76758044971057,32.526918513890294,9.381096786067438,3529
Wheat,Black Soil,46,40,14,23.00329264262489,31.65833919561746,12.079363621751543,9514
Wheat,Black Soil,71,35,34,18.735798435839293,24.66102864771748,18.072137838545995,5806
Wheat,Black Soil,96,65,34,19.375988907407283,14.712927329585431,14.619778030004069,3170
Wheat,Alluvial Soil,79,26,33,17.110876458914507,13.36460298941801,11.888322764673132,4034
Wheat,Red Soil,48,52,52,18.70048186702816,15.580866079947471,2.616592184666542,8073
Wheat,Alluvial Soil,59,65,21,20.34746198236132,17.937011632993915,14.73098005783886,5768
Wheat,Black Soil,99,38,42,9.671912100350404,18.881743713364305,3.3589936186934075,1738
Wheat,Laterite Soil,20,32,43,14.632346277093449,30.966997718011505,15.94333316533893,7406
Wheat,Laterite Soil,99,39,51,24.691630339834862,37.91194885571217,14.255878590328022,3844
Wheat,Black Soil,85,69,31,9.918600294133135,14.233671266050813,10.308216449932369,2735
Wheat,Black Soil,77,10,29,19.415493674397005,24.8175867239602,15.35774402705091,4294
Wheat,Black Soil,78,47,12,7.851723730426152,30.785373132933472,3.373360254556677,1414
Wheat,Black Soil,82,41,56,7.31185882084813,21.22984114551788,19.50756981671679,4808
Wheat,Alluvial Soil,70,47,48,16.131948808873297,31.03809763984905,14.920975435542866,3808
Wheat,Black Soil,82,32,30,13.131525904103132,34.98273021080567,14.77030035515258,6148
Wheat,Black Soil,59,54,42,11.493594675746802,17.158315836010146,7.695693895428429,1516
Wheat,Red Soil,84,52,17,18.21537178656469,24.16700547483481,8.593283841522183,3048
Wheat,Black Soil,82,38,50,22.20284872209884,21.548834970012983,12.57023717797142,9993
Wheat,Red Soil,29,45,16,20.909002337310085,28.500284531634872,5.270063882849228,3475
Wheat,Alluvial Soil,20,60,12,8.44457030068305,32.697925317877505,8.080721317506224,3842
Wheat,Alluvial Soil,55,10,26,15.612409005875488,10.08201752696668,19.927970889174723,4415
Wheat,Black Soil,22,39,42,17.416045552500734,17.52878862712815,1.9956006744657413,4245
Wheat,Laterite Soil,52,41,38,16.68833344016078,20.56958345734832,4.672927173848089,2651
Wheat,Alluvial Soil,65,51,16,12.503721816223004,28.306861602955635,9.624812398410306,5110
Wheat,Black Soil,96,35,46,24.07335043357265,14.146309286432995,11.83554894217297,2210
Wheat,Red Soil,80,50,21,23.018152908101865,13.266615140825428,13.960615373921296,9295
Wheat,Red Soil,33,21,50,15.748832926646434,39.05613654255301,4.574520722109037,7605
Wheat,Alluvial Soil,25,53,9,17.28381378969715,19.637122880462293,18.87702511272652,1497
Wheat,Red Soil,93,33,51,12.785814769979154,30.720796085366832,10.191799172602176,3899
Wheat,Laterite Soil,55,25,54,9.536042821168438,36.07750645766046,13.710553661934089,7635
Wheat,Alluvial Soil,78,33,28,24.04570387170956,29.767992214094168,13.618399410520034,3806
